,0,0,1,2,3,4,5,0,0
136,2022-01-14,1.0599999999999998,0.0,0.0,0.0,0.0,0.0,6.905518340883334,41.142303
137,2022-01-15,3.924,0.0,0.0,0.0,0.0,0.0,10.907340131701048,42.98165
138,2022-01-16,6.198,0.0,0.0,0.0,0.0,0.0,0.0,44.66587
139,2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,3.5653874002623938,40.87652
140,2022-01-18,2.026,0.0,0.0,0.0,0.0,0.0,6.627467398513414,41.5748
141,2022-01-19,3.766,0.0,0.0,0.0,0.0,0.0,0.0,42.8916
142,2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,12.748107762833556,40.564056
143,2022-01-21,7.244,8.1,0.0,0.0,0.0,0.0,6.220949881504227,41.837795
144,2022-01-22,3.535,1.4,0.6,0.7,1.1,0.3,3.5759462968080875,44.334152
145,2022-01-23,2.032,0.0,0.0,0.0,0.0,0.0,1.8530863437691516,44.257404
146,2022-01-24,1.053,0.0,0.0,0.0,0.0,0.0,3.9666254689987346,42.43414
147,2022-01-25,2.254,0.0,0.0,0.0,0.0,0.0,6.981190432794135,42.800785
148,2022-01-26,3.967,0.0,0.0,0.0,0.0,0.0,2.449663998600816,43.661503
149,2022-01-27,1.392,0.0,0.0,0.0,0.0,0.0,0.0,41.889744
150,2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,6.636266478968158,40.6021
151,2022-01-29,3.771,0.0,0.0,0.6,0.9,0.0,0.25165370100568724,43.46182
152,2022-01-30,0.143,0.0,0.0,0.0,0.0,0.0,4.22179880218632,41.21533
153,2022-01-31,2.399,0.0,0.0,0.0,0.0,0.0,3.487955492260644,41.96084
154,2022-02-01,1.982,0.0,0.0,0.0,0.0,0.0,0.0,42.099167
155,2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,3.8786346644512917,40.726055
156,2022-02-03,2.204,1.6,1.2,4.7,6.8,4.5,5.942898939134307,44.090965
157,2022-02-04,3.377,0.0,0.0,0.0,0.0,0.0,13.540025003760542,49.397602
158,2022-02-05,7.693999999999999,0.0,0.0,0.0,0.0,0.0,10.03271153449946,46.217007
159,2022-02-06,5.701,0.0,0.0,0.9,0.9,1.6,6.226229329777073,46.50246
160,2022-02-07,3.538,0.0,0.1,0.0,0.0,0.0,4.721586572015796,46.42626
161,2022-02-08,2.683,0.0,0.0,0.0,0.0,0.0,12.364467855006705,44.204876
162,2022-02-09,7.026,0.6,0.0,0.3,0.0,0.0,5.756358433493727,46.78907
163,2022-02-10,3.271,0.0,0.1,0.0,0.0,0.0,22.1860014585923,44.820282
164,2022-02-11,12.607,0.0,0.0,0.0,0.0,0.0,13.9922977391344,50.12132
165,2022-02-12,7.951,0.0,0.0,0.0,0.0,0.0,6.1048020195016015,47.972267
166,2022-02-13,3.469,0.0,0.0,0.0,0.0,0.0,2.0079501597726517,44.532925
167,2022-02-14,1.141,0.0,0.0,0.0,0.0,0.0,3.2591794004372923,42.555637
168,2022-02-15,1.852,0.0,0.0,0.0,0.0,0.0,11.692218108264239,42.601597
169,2022-02-16,6.644,0.0,0.0,0.0,0.0,0.0,6.602829973240129,45.53274
170,2022-02-17,3.752,0.5,0.0,3.9,1.7,0.0,13.253174980935878,47.260715
171,2022-02-18,7.531,18.3,16.0,38.6,24.7,21.8,90.18705502894727,75.30233
172,2022-02-19,51.248,9.3,4.3,7.5,5.8,8.8,84.00658091753486,149.78397
173,2022-02-20,47.736,0.0,0.0,0.0,0.0,0.0,120.48932829899572,96.69868
174,2022-02-21,68.467,0.0,0.0,0.0,0.0,0.0,61.71675030957659,99.31171
175,2022-02-22,35.07,18.5,3.4999999999999996,0.0,0.0,0.0,48.474134225186404,79.06765
176,2022-02-23,27.545,2.7,11.2,0.0,0.0,0.0,44.104510871360375,77.62416
177,2022-02-24,25.062,29.200000000000003,12.5,11.5,5.1,17.9,43.18412705579412,79.5825
178,2022-02-25,24.539,0.0,0.0,0.1,0.4,0.3,34.571587106690394,110.19934
179,2022-02-26,19.645,0.0,0.0,0.0,0.0,0.0,25.948488261040968,72.737335
180,2022-02-27,14.745,0.0,0.0,0.0,0.0,0.0,35.7928994738089,63.229538
181,2022-02-28,20.339,0.0,0.0,0.0,0.0,0.0,25.350150790118356,65.22007
