,0,0,0
293,2019-11-03,12.071,-30.561005
294,2019-11-04,12.064,-27.55336
295,2019-11-05,12.083,-7.9847426
296,2019-11-06,17.546,-26.254517
297,2019-11-07,12.121,-30.726643
298,2019-11-08,12.117,-28.214699
299,2019-11-09,12.123,-32.784817
300,2019-11-10,12.166,-29.982319
301,2019-11-11,12.244,-29.891277
302,2019-11-12,6.835,-24.131231
303,2019-11-13,12.311,-29.074673
304,2019-11-14,12.24,3.793241
305,2019-11-15,6.879,15.954256
306,2019-11-16,12.234,0.44858104
307,2019-11-17,6.905,5.3387213
308,2019-11-18,33.993,102.9776
309,2019-11-19,82.504,234.13625
310,2019-11-20,77.108,179.3827
311,2019-11-21,50.114,73.97587
312,2019-11-22,39.263,27.0677
313,2019-11-23,28.483,-2.2890325
314,2019-11-24,23.048,-21.599756
315,2019-11-25,23.09,-12.66102
316,2019-11-26,28.488,-1.6098156
317,2019-11-27,23.049,-25.007538
318,2019-11-28,17.688,5.879998
319,2019-11-29,23.038,-10.88954
320,2019-11-30,12.299,-16.10886
321,2019-12-01,17.828,-21.979147
322,2019-12-02,19.068,-15.139196
323,2019-12-03,13.703,-13.918262
324,2019-12-04,19.077,-3.6333408
325,2019-12-05,8.334,18.421507
326,2019-12-06,13.771,-8.614963
327,2019-12-07,8.321,4.7034245
328,2019-12-08,8.447,-23.799845
329,2019-12-09,13.831,16.170877
330,2019-12-10,8.436,-31.866468
331,2019-12-11,13.927,-19.559347
332,2019-12-12,8.613,-4.8635454
333,2019-12-13,13.963,-25.494522
334,2019-12-14,3.293,-27.947096
335,2019-12-15,14.026,-27.254967
336,2019-12-16,14.082,-25.499376
337,2019-12-17,3.6600000000000006,-30.1239
338,2019-12-18,8.867,-21.048218
339,2019-12-19,14.176,-12.111798
340,2019-12-20,8.909,-25.43151
341,2019-12-21,9.001,-25.377108
342,2019-12-22,8.996,-29.900326
343,2019-12-23,3.7829999999999995,-31.22775
344,2019-12-24,9.231,-25.756277
345,2019-12-25,9.161,-19.443588
346,2019-12-26,9.17,-25.191936
347,2019-12-27,4.005,-28.244604
348,2019-12-28,9.27,-23.258238
349,2019-12-29,4.094,-28.84492
350,2019-12-30,9.345,-28.337963
351,2019-12-31,4.143,-32.454094
352,2020-01-01,9.408,-26.314106
353,2020-01-02,3.7980000000000005,-32.156803
354,2020-01-03,3.8849999999999993,-31.698072
355,2020-01-04,9.089,-32.401566
356,2020-01-05,9.046,-32.153606
357,2020-01-06,9.273,-32.85655
358,2020-01-07,4.164,-31.532433
359,2020-01-08,50.441,237.45999
360,2020-01-09,428.951,491.24533
361,2020-01-10,213.126,302.21997
362,2020-01-11,113.832,154.69363
363,2020-01-12,82.259,72.65523
364,2020-01-13,66.442,-4.4403453
365,2020-01-14,50.669,-17.294703
